positionId,positionName,committeeId,committeeName,schoolId,schoolName
495,"Silvio Mayorga",30,Sandinistas,51,"The Bronx High School of Science"
474,"Julio Somoza Portacarrero",32,"Somoza Government",51,"The Bronx High School of Science"
481,"Alexander Alexiev - Regional Security Officer",31,"Soviet Embassy Mangua",51,"The Bronx High School of Science"
532,"John de Vere, 12th Earl of Oxford",37,"The House of Lancaster",51,"The Bronx High School of Science"
521,"Isabel Neville, Duchess of Clarence",38,"The House of York",51,"The Bronx High School of Science"
506,"Thomas Hughes - Political Attache",29,"US Embassy Mangua",51,"The Bronx High School of Science"
49,France,5,"Disarmament and International Security Committee",33,"The Wheeler School"
75,Libya,5,"Disarmament and International Security Committee",33,"The Wheeler School"
106,Bolivia,6,"Economic and Social Council",33,"The Wheeler School"
116,Iran,6,"Economic and Social Council",33,"The Wheeler School"
441,"Sano Tsunetami",35,"Empire of Japan",33,"The Wheeler School"
161,"North Korea",41,"GA Plenary",33,"The Wheeler School"
133,Brazil,41,"GA Plenary",33,"The Wheeler School"
908,"Gísli Jónsson - Northern Quarter (Ásbirningar Clan)",20,"Icelandic Althing, 1262",33,"The Wheeler School"
927,"Grímur Sigurðsson - Southern Quarter (Haukdælir Clan)",20,"Icelandic Althing, 1262",33,"The Wheeler School"
596,Kenya,10,"International Olympic Committee Rio (2016)",33,"The Wheeler School"
588,Argentina,10,"International Olympic Committee Rio (2016)",33,"The Wheeler School"
675,"Carla Rey (PODEMOS)",14,"Plurinational Legislative Assembly of Bolivia",33,"The Wheeler School"
663,"Benjamín Blanco (MAS)",14,"Plurinational Legislative Assembly of Bolivia",33,"The Wheeler School"
455,"Sun Jiayu/Sun Chia-nai, Censor-in-Chief",34,"Qing Empire",33,"The Wheeler School"
492,"Alonso Espinosa",30,Sandinistas,33,"The Wheeler School"
475,"Fernando Debayle Sacasa",32,"Somoza Government",33,"The Wheeler School"
478,"Yuli Vorontsov - Charge d’affaires",31,"Soviet Embassy Mangua",33,"The Wheeler School"
543,"Queen Margaret of Anjou",37,"The House of Lancaster",33,"The Wheeler School"
861,Haiti,4,"UN Development Program",33,"The Wheeler School"
847,Angola,4,"UN Development Program",33,"The Wheeler School"
122,Australia,6,"Economic and Social Council",26,"Thomas A Edison CTE High School"
431,"Pak Yung-hio",35,"Empire of Japan",26,"Thomas A Edison CTE High School"
916,"Flósi Arnason - Western Quarter (Sturlungar Clan)",20,"Icelandic Althing, 1262",26,"Thomas A Edison CTE High School"
696,"Mohammad Khatami",19,"Iranian Constitutional Revolution",26,"Thomas A Edison CTE High School"
699,"Hashem Sabbaghian",19,"Iranian Constitutional Revolution",26,"Thomas A Edison CTE High School"
362,Syria,23,"Legal (Sixth Committee)",26,"Thomas A Edison CTE High School"
361,Afghanistan,23,"Legal (Sixth Committee)",26,"Thomas A Edison CTE High School"
503,"Carlos Fonseca Almodar",30,Sandinistas,26,"Thomas A Edison CTE High School"
622,"Randolph Guggenheimer",12,"Tammany Hall under Boss Murphy",26,"Thomas A Edison CTE High School"
623,"Charles V. Fornes",12,"Tammany Hall under Boss Murphy",26,"Thomas A Edison CTE High School"
542,"Edmund Beaufort, 2nd Duke of Somerset",37,"The House of Lancaster",26,"Thomas A Edison CTE High School"
870,Myanmar,4,"UN Development Program",26,"Thomas A Edison CTE High School"
882,Uganda,4,"UN Development Program",26,"Thomas A Edison CTE High School"
254,Venezuela,8,"UN High Commissioner for Refugees",26,"Thomas A Edison CTE High School"
244,Paraguay,8,"UN High Commissioner for Refugees",26,"Thomas A Edison CTE High School"
158,Bangladesh,41,"GA Plenary",40,"Unidad Educativa Bilingue Delta"
137,Russia,41,"GA Plenary",40,"Unidad Educativa Bilingue Delta"
578,China,10,"International Olympic Committee Rio (2016)",40,"Unidad Educativa Bilingue Delta"
649,"Kim Won-hong",13,"Korean Bilateral Talks",40,"Unidad Educativa Bilingue Delta"
645,"Ri Son-won",13,"Korean Bilateral Talks",40,"Unidad Educativa Bilingue Delta"
498,"Emilio Salcedo",30,Sandinistas,40,"Unidad Educativa Bilingue Delta"
487,"Gleb Markov – Consul General",31,"Soviet Embassy Mangua",40,"Unidad Educativa Bilingue Delta"
252,"United Kingdom",8,"UN High Commissioner for Refugees",40,"Unidad Educativa Bilingue Delta"
258,Switzerland,8,"UN High Commissioner for Refugees",40,"Unidad Educativa Bilingue Delta"
915,"Sturla Kolbeinsson - Eastern Quarter (Svínfellingar Clan)",20,"Icelandic Althing, 1262",19,"Vermont Commons School"
683,"Mohammad Beheshti",19,"Iranian Constitutional Revolution",19,"Vermont Commons School"
694,"Hussein-Ali Montazeri",19,"Iranian Constitutional Revolution",19,"Vermont Commons School"
367,Israel,23,"Legal (Sixth Committee)",19,"Vermont Commons School"
388,France,23,"Legal (Sixth Committee)",19,"Vermont Commons School"
462,"Yixin/I-hsin, Prince Gong/Kung",34,"Qing Empire",19,"Vermont Commons School"
471,"Leon Debayle Sacasa",32,"Somoza Government",19,"Vermont Commons School"
631,"Edward M. Grout",12,"Tammany Hall under Boss Murphy",19,"Vermont Commons School"
621,"William Sulzer",12,"Tammany Hall under Boss Murphy",19,"Vermont Commons School"
522,"Richard Neville, 16th Earl of Warwick",38,"The House of York",19,"Vermont Commons School"
232,Eritrea,8,"UN High Commissioner for Refugees",19,"Vermont Commons School"
250,Sudan,8,"UN High Commissioner for Refugees",19,"Vermont Commons School"
505,"Michael Martinez – Defense Attache",29,"US Embassy Mangua",19,"Vermont Commons School"
40,Tanzania,2,"African Union",15,"Western Reserve Academy"
44,Zambia,2,"African Union",15,"Western Reserve Academy"
323,Malta,25,"European Union",15,"Western Reserve Academy"
321,Lithuania,25,"European Union",15,"Western Reserve Academy"
355,Japan,23,"Legal (Sixth Committee)",15,"Western Reserve Academy"
380,Turkey,23,"Legal (Sixth Committee)",15,"Western Reserve Academy"
296,"Côte d’Ivoire",24,"Security Council",15,"Western Reserve Academy"
301,Netherlands,24,"Security Council",15,"Western Reserve Academy"
472,"Luis Manuel Debayle Sacasa",32,"Somoza Government",15,"Western Reserve Academy"
520,"Anne Neville, Duchess of Gloucester",38,"The House of York",15,"Western Reserve Academy"
735,"Ziya Gokalp (chairman for the council on Economic policy)",42,"Turkish Unification",15,"Western Reserve Academy"
742,"Hikmet Bayur (Secretary General to the presidency--diplomat)",42,"Turkish Unification",15,"Western Reserve Academy"
235,Germany,8,"UN High Commissioner for Refugees",15,"Western Reserve Academy"
257,Italy,8,"UN High Commissioner for Refugees",15,"Western Reserve Academy"
425,"United Kingdom",22,"UN Human Rights Council",15,"Western Reserve Academy"
417,Pakistan,22,"UN Human Rights Council",15,"Western Reserve Academy"
209,Canada,26,"UN Women",15,"Western Reserve Academy"
199,Pakistan,26,"UN Women",15,"Western Reserve Academy"
266,"South Sudan",27,"World Health Organization",15,"Western Reserve Academy"
283,Russia,27,"World Health Organization",15,"Western Reserve Academy"
544,"Ad Hoc – 15",39,"Ad Hoc",17,"Westwood High School"
906,"Bótólfur Arnason - Northern Quarter (Ásbirningar Clan)",20,"Icelandic Althing, 1262",17,"Westwood High School"
920,"Árni Ólafsson - Western Quarter (Sturlungar Clan)",20,"Icelandic Althing, 1262",17,"Westwood High School"
839,Micronesia,43,"Pacific Islands Forum (2018)",17,"Westwood High School"
845,Tonga,43,"Pacific Islands Forum (2018)",17,"Westwood High School"
449,"Admiral Ding Ruchang/Ting Ju-ch'ang",34,"Qing Empire",17,"Westwood High School"
468,"Guillermo Sevilla Sacasa",32,"Somoza Government",17,"Westwood High School"
630,"Lewis Nixon",12,"Tammany Hall under Boss Murphy",17,"Westwood High School"
640,"Moritz Herzberg",12,"Tammany Hall under Boss Murphy",17,"Westwood High School"
539,"Humphrey Stafford, 1st Duke of Buckingham",37,"The House of Lancaster",17,"Westwood High School"
519,"Thomas Fauconberg",38,"The House of York",17,"Westwood High School"
401,Chile,22,"UN Human Rights Council",17,"Westwood High School"
405,"Democratic Republic of the Congo",22,"UN Human Rights Council",17,"Westwood High School"
510,"Esther Lopez– Scientific and Environmental Attache",29,"US Embassy Mangua",17,"Westwood High School"
550,"Ad Hoc – 6",39,"Ad Hoc",67,"Whitman-Hanson High School"
35,"Sierra Leone",2,"African Union",67,"Whitman-Hanson High School"
9,Chad,2,"African Union",67,"Whitman-Hanson High School"
568,"Belkacem Krim",40,"Algerian War (1959)",67,"Whitman-Hanson High School"
341,Lebanon,3,"Arab League",67,"Whitman-Hanson High School"
345,Oman,3,"Arab League",67,"Whitman-Hanson High School"
817,"Jesús Guajardo (Former Zapatista military leader) ",9,"Bucareli Agreement (1923)",67,"Whitman-Hanson High School"
808,"Andrés Molina Enríquez (Radical political leader and “Father” of article 27)",9,"Bucareli Agreement (1923)",67,"Whitman-Hanson High School"
899,"José Manuel de Mello (Civil Society)",17,"Carnation Revolution",67,"Whitman-Hanson High School"
54,DPRK,5,"Disarmament and International Security Committee",67,"Whitman-Hanson High School"
36,Somalia,2,"African Union",13,"Wyoming Seminary"
16,Gabon,2,"African Union",13,"Wyoming Seminary"
322,Luxembourg,25,"European Union",13,"Wyoming Seminary"
310,"Czech Republic",25,"European Union",13,"Wyoming Seminary"
376,"Democratic Republic of Congo",23,"Legal (Sixth Committee)",13,"Wyoming Seminary"
393,"Chile ",23,"Legal (Sixth Committee)",13,"Wyoming Seminary"
831,"New Caledonia",43,"Pacific Islands Forum (2018)",13,"Wyoming Seminary"
843,Nauru,43,"Pacific Islands Forum (2018)",13,"Wyoming Seminary"
527,"Edward, Earl of March",38,"The House of York",13,"Wyoming Seminary"
749,"Nezihe Muhiddin (Founder of the People’s Party for Women)",42,"Turkish Unification",13,"Wyoming Seminary"
740,"Nuri Demirag (Billionaire involved in finance policy)",42,"Turkish Unification",13,"Wyoming Seminary"
399,Brazil,22,"UN Human Rights Council",13,"Wyoming Seminary"
416,"Nigeria ",22,"UN Human Rights Council",13,"Wyoming Seminary"
214,Russia,26,"UN Women",13,"Wyoming Seminary"
208,"United States",26,"UN Women",13,"Wyoming Seminary"
511,"Joseph Myers – Soviet Relations Attache",29,"US Embassy Mangua",13,"Wyoming Seminary"
267,"South Africa",27,"World Health Organization",13,"Wyoming Seminary"
273,Mexico,27,"World Health Organization",13,"Wyoming Seminary"
433,"Yanosuke Iwasaki",35,"Empire of Japan",23,"Xaverian Brothers High School"
700,"Ahmed Sayyad Javadi",19,"Iranian Constitutional Revolution",23,"Xaverian Brothers High School"
685,"Mehdi Bazargan",19,"Iranian Constitutional Revolution",23,"Xaverian Brothers High School"
369,"UAE ",23,"Legal (Sixth Committee)",23,"Xaverian Brothers High School"
463,"Salvadora Debayle",32,"Somoza Government",23,"Xaverian Brothers High School"
635,"Joseph “Curly Joe” Cassidy",12,"Tammany Hall under Boss Murphy",23,"Xaverian Brothers High School"
632,"Louis Haffen",12,"Tammany Hall under Boss Murphy",23,"Xaverian Brothers High School"
535,"Jasper Tudor, Duke of Bedford",37,"The House of Lancaster",23,"Xaverian Brothers High School"
242,Lebanon,8,"UN High Commissioner for Refugees",23,"Xaverian Brothers High School"
236,Greece,8,"UN High Commissioner for Refugees",23,"Xaverian Brothers High School"
25,Malawi,2,"African Union",29,stuyvesant
109,China,6,"Economic and Social Council",29,stuyvesant
117,Indonesia,6,"Economic and Social Council",29,stuyvesant
179,Zimbabwe,7,"Environmental Assembly",29,stuyvesant
190,Spain,7,"Environmental Assembly",29,stuyvesant
332,"United Kingdom",25,"European Union",29,stuyvesant
311,Denmark,25,"European Union",29,stuyvesant
160,Vietnam,41,"GA Plenary",29,stuyvesant
129,Germany,41,"GA Plenary",29,stuyvesant
617,Colombia,44,"ICC (Assembly of Parties to the Rome Statute",29,stuyvesant
912,"Árni Tumason - Eastern Quarter (Svínfellingar Clan)",20,"Icelandic Althing, 1262",29,stuyvesant
905,"Jón Henriksson - Northern Quarter (Ásbirningar Clan)",20,"Icelandic Althing, 1262",29,stuyvesant
684,"Akbar Hashemi Rafsanjani",19,"Iranian Constitutional Revolution",29,stuyvesant
681,"Ayatollah Ruhollah Khomeini",19,"Iranian Constitutional Revolution",29,stuyvesant
371,"Egypt ",23,"Legal (Sixth Committee)",29,stuyvesant
363,Iran,23,"Legal (Sixth Committee)",29,stuyvesant
678,"Josefina Herrera (PODEMOS)",14,"Plurinational Legislative Assembly of Bolivia",29,stuyvesant
673,"Alessandra Moreno (PODEMOS)",14,"Plurinational Legislative Assembly of Bolivia",29,stuyvesant
297,"Equatorial Guinea",24,"Security Council",29,stuyvesant
292,"China ",24,"Security Council",29,stuyvesant
850,Brazil,4,"UN Development Program",29,stuyvesant
879,Spain,4,"UN Development Program",29,stuyvesant
256,Cyprus,8,"UN High Commissioner for Refugees",29,stuyvesant
238,India,8,"UN High Commissioner for Refugees",29,stuyvesant
415,Nepal,22,"UN Human Rights Council",29,stuyvesant
426,USA,22,"UN Human Rights Council",29,stuyvesant
222,UAE,26,"UN Women",29,stuyvesant
203,"Colombia ",26,"UN Women",29,stuyvesant
262,"Sierra Leone",27,"World Health Organization",29,stuyvesant
284,"Democratic People’s Republic of Korea (DPRK)",27,"World Health Organization",29,stuyvesant
