positionId,positionName,committeeId,committeeName,schoolId,schoolName
572,"Republic of Korea",95,"Accelerando 2030",84,"Westwood High School"
590,"Position 3",81,Ad-Hoc,84,"Westwood High School"
525,"Robert Byrd - West Virginia",79,"Convention on the Elimination of all Forms of Discrimination Against Women (CEDAW)",84,"Westwood High School"
522,"Pierre Joseph Cambon",80,"Estates General (1789)",84,"Westwood High School"
475,"Ward 12: Councilman John Paulson",78,"Providence City Council (1975)",84,"Westwood High School"
657,"Maria de Jesus Medina Arellano",86,"Second International Summit on Human Genome Editing (2018)",84,"Westwood High School"
754,"Iwane Matsui (Japan)",94,"Tokyo Trials (1946-48)",84,"Westwood High School"
762,"Prime Minister Shigeru Yoshida (Japan)",94,"Tokyo Trials (1946-48)",84,"Westwood High School"
716,Maldives,85,"UN Climate Change Conference (2020)",84,"Westwood High School"
709,"United Kingdom",85,"UN Climate Change Conference (2020)",84,"Westwood High School"
84,Latvia,98,"United Nations Human Rights Council",84,"Westwood High School"
267,"United Kingdom",106,"United Nations International Children’s Emergency Fund",84,"Westwood High School"
343,Malta,100,"United Nations Office on Drugs and Crime",84,"Westwood High School"
587,Egypt,95,"Accelerando 2030",93,Wheeler
29,Tanzania,109,"African Union",93,Wheeler
517,"Madame Roland",80,"Estates General (1789)",93,Wheeler
368,Japan,105,"GA Plenary",93,Wheeler
779,"New Caledonia",92,"Pacific Island Leaders Meeting (2018)",93,Wheeler
777,Tuvalu,92,"Pacific Island Leaders Meeting (2018)",93,Wheeler
650,"Duanqing Pei",86,"Second International Summit on Human Genome Editing (2018)",93,Wheeler
655,"Carrie Lam",86,"Second International Summit on Human Genome Editing (2018)",93,Wheeler
721,mali,85,"UN Climate Change Conference (2020)",93,Wheeler
702,"United States of America",85,"UN Climate Change Conference (2020)",93,Wheeler
243,Nigeria,107,"UN Women",93,Wheeler
295,Belarus,103,"United Nations Economic and Social Council",93,Wheeler
223,Finland,102,"United Nations Environmental Programme",93,Wheeler
110,Brazil,110,"United Nations High Commissioner for Refugees",93,Wheeler
90,Romania,98,"United Nations Human Rights Council",93,Wheeler
291,Indonesia,106,"United Nations International Children’s Emergency Fund",93,Wheeler
338,Libya,100,"United Nations Office on Drugs and Crime",93,Wheeler
152,Brazil,96,"World Health Organization",93,Wheeler
575,Nigeria,95,"Accelerando 2030",99,"Wyoming Seminary"
549,"Liam Fox, Secretary of State for Foreign Trade",93,Brexit,99,"Wyoming Seminary"
509,"Marie Theres Louis",80,"Estates General (1789)",99,"Wyoming Seminary"
374,Malawi,105,"GA Plenary",99,"Wyoming Seminary"
481,"Emiliano Zapata",82,"Mexican Constitutional Congress (1917)",99,"Wyoming Seminary"
842,"Al Jazeera 1",83,"Press Corps (2019)",99,"Wyoming Seminary"
841,"Times of India 1",83,"Press Corps (2019)",99,"Wyoming Seminary"
470,"Ward 7: Councilman David Russo",78,"Providence City Council (1975)",99,"Wyoming Seminary"
653,"Denis Rebrikov",86,"Second International Summit on Human Genome Editing (2018)",99,"Wyoming Seminary"
455,"South Africa",111,"Special Political and Decolonization Committee",99,"Wyoming Seminary"
757,"Radhabinod Pal (India)",94,"Tokyo Trials (1946-48)",99,"Wyoming Seminary"
761,"Sir William Webb (Australia)",94,"Tokyo Trials (1946-48)",99,"Wyoming Seminary"
307,Ireland,103,"United Nations Economic and Social Council",99,"Wyoming Seminary"
417,Norway,108,"United Nations Educational, Scientific, and Cultural Organization",99,"Wyoming Seminary"
219,Cyprus,102,"United Nations Environmental Programme",99,"Wyoming Seminary"
118,Jordan,110,"United Nations High Commissioner for Refugees",99,"Wyoming Seminary"
91,Slovakia,98,"United Nations Human Rights Council",99,"Wyoming Seminary"
281,Oman,106,"United Nations International Children’s Emergency Fund",99,"Wyoming Seminary"
585,Brazil,95,"Accelerando 2030",87,"Xaverian Brothers High School"
528,"Howard Metzenbaum - Ohio",79,"Convention on the Elimination of all Forms of Discrimination Against Women (CEDAW)",87,"Xaverian Brothers High School"
514,"Jean Paul Marat",80,"Estates General (1789)",87,"Xaverian Brothers High School"
775,"Solomon Islands",92,"Pacific Island Leaders Meeting (2018)",87,"Xaverian Brothers High School"
774,Samoa,92,"Pacific Island Leaders Meeting (2018)",87,"Xaverian Brothers High School"
640,"Jennifer Doudna",86,"Second International Summit on Human Genome Editing (2018)",87,"Xaverian Brothers High School"
644,"Feng Zhang",86,"Second International Summit on Human Genome Editing (2018)",87,"Xaverian Brothers High School"
719,"Marshall Islands",85,"UN Climate Change Conference (2020)",87,"Xaverian Brothers High School"
708,india,85,"UN Climate Change Conference (2020)",87,"Xaverian Brothers High School"
79,Jordan,98,"United Nations Human Rights Council",87,"Xaverian Brothers High School"
290,Lithuania,106,"United Nations International Children’s Emergency Fund",87,"Xaverian Brothers High School"
340,Italy,100,"United Nations Office on Drugs and Crime",87,"Xaverian Brothers High School"
834,"Moldavian Soviet Socialist Republic",115,"27th Congress of the Communist Party of the Soviet Union (1986)",85,stuyvesant
826,"Azerbaijan Soviet Socialist Republic",115,"27th Congress of the Communist Party of the Soviet Union (1986)",85,stuyvesant
579,Iran,95,"Accelerando 2030",85,stuyvesant
604,"Position 17",81,Ad-Hoc,85,stuyvesant
18,Madagascar,109,"African Union",85,stuyvesant
192,Djibouti,104,"Arab League",85,stuyvesant
558,"John McDonnell, Shadow Chancellor of the Exchequer",93,Brexit,85,stuyvesant
533,"Shirley Chisholm - New York",79,"Convention on the Elimination of all Forms of Discrimination Against Women (CEDAW)",85,stuyvesant
66,"India ",97,"Disarmament and International Security Committee",85,stuyvesant
505,"Jacques Pierre Brissot",80,"Estates General (1789)",85,stuyvesant
183,Slovakia,99,"European Union",85,stuyvesant
360,China,105,"GA Plenary",85,stuyvesant
489,"Pablo Gonzalez Garza",82,"Mexican Constitutional Congress (1917)",85,stuyvesant
476,"Ward 13: Councilwoman Amelia Lively",78,"Providence City Council (1975)",85,stuyvesant
641,"Emmanuelle Charpentier",86,"Second International Summit on Human Genome Editing (2018)",85,stuyvesant
642,"David Baltimore",86,"Second International Summit on Human Genome Editing (2018)",85,stuyvesant
433,Indonesia,101,"Security Council",85,stuyvesant
444,Madagascar,111,"Special Political and Decolonization Committee",85,stuyvesant
717,Bangladesh,85,"UN Climate Change Conference (2020)",85,stuyvesant
706,Iran,85,"UN Climate Change Conference (2020)",85,stuyvesant
259,"Trinidad and Tobago",107,"UN Women",85,stuyvesant
318,Portugal,103,"United Nations Economic and Social Council",85,stuyvesant
419,Poland,108,"United Nations Educational, Scientific, and Cultural Organization",85,stuyvesant
220,"Czechia ",102,"United Nations Environmental Programme",85,stuyvesant
109,Vietnam,110,"United Nations High Commissioner for Refugees",85,stuyvesant
98,Nepal,98,"United Nations Human Rights Council",85,stuyvesant
271,"Russian Federation",106,"United Nations International Children’s Emergency Fund",85,stuyvesant
329,"United Kingdom",100,"United Nations Office on Drugs and Crime",85,stuyvesant
138,Cuba,96,"World Health Organization",85,stuyvesant
